Country,Code,Year,Population,Energy_per_capita,Annual_Mean,Temp_5yr_Smooth,Total_Energy_Proxy,Total_Energy_TWh,Population_Millions,Temp_Change_YoY,Decade,High_Energy_Use,Climate_Band
Ethiopia,ETH,2019,115737383.0,688.23,23.42,23.51,79653638184.8942,79.65363818489419,115.74,0.16000000000000014,2010,False,Warm
Ethiopia,ETH,2020,118917671.0,576.79,23.35,23.45,68590919451.934425,68.59091945193443,118.92,-0.07000000000000028,2020,False,Warm
Ethiopia,ETH,2021,122138588.0,585.12,23.41,23.38,71465498547.2428,71.4654985472428,122.14,0.05999999999999872,2020,False,Warm
Ethiopia,ETH,2022,125384287.0,642.38,23.45,23.32,80544145129.7721,80.54414512977209,125.38,0.03999999999999915,2020,False,Warm
Fiji,FJI,2014,917585.0,6948.42,24.58,24.73,6375763671.737499,6.3757636717374995,0.92,0.0,2010,False,Warm
Fiji,FJI,2015,918578.0,7342.96,24.53,24.78,6745085185.192,6.745085185192,0.92,-0.04999999999999716,2010,False,Warm
Fiji,FJI,2016,919166.0,7074.66,24.97,24.83,6502786014.394,6.502786014394,0.92,0.4399999999999977,2010,False,Warm
Fiji,FJI,2017,918759.0,7706.58,24.99,24.89,7080488815.4609995,7.080488815460999,0.92,0.019999999999999574,2010,False,Warm
Fiji,FJI,2018,917180.0,7881.91,24.82,24.94,7229126728.516001,7.229126728516,0.92,-0.16999999999999815,2010,False,Warm
Fiji,FJI,2019,914899.0,7822.0,25.04,24.99,7156337233.303,7.156337233303001,0.91,0.21999999999999886,2010,False,Warm
Fiji,FJI,2020,914963.0,5580.69,25.31,25.03,5106128798.8109,5.1061287988109,0.91,0.2699999999999996,2020,False,Warm
Fiji,FJI,2021,916711.0,6232.94,25.03,25.08,5713807777.1574,5.7138077771574,0.92,-0.2799999999999976,2020,False,Warm
Fiji,FJI,2022,919422.0,6902.25,24.98,25.12,6346082706.112801,6.3460827061128,0.92,-0.05000000000000071,2020,False,Warm
Finland,FIN,2014,5461512.0,60388.48,3.33,2.78,329812391797.224,329.812391797224,5.46,0.0,2010,True,Cold
Finland,FIN,2015,5479531.0,60020.11,3.6,2.94,328882053368.41,328.88205336840997,5.48,0.27,2010,True,Cold
Finland,FIN,2016,5495303.0,60792.52,2.97,3.08,334073317533.56,334.07331753356,5.5,-0.6299999999999999,2010,True,Cold
Finland,FIN,2017,5508214.0,59403.1,2.4,3.16,327204976046.972,327.204976046972,5.51,-0.5700000000000003,2010,True,Cold
Finland,FIN,2018,5515525.0,60525.26,3.1,3.19,333828573630.45,333.82857363045,5.52,0.7000000000000002,2010,True,Cold
Finland,FIN,2019,5521606.0,59218.78,2.67,3.17,326982754395.862,326.982754395862,5.52,-0.43000000000000016,2010,True,Cold
Finland,FIN,2020,5529543.0,56776.08,4.15,3.12,313945775731.44,313.94577573144,5.53,1.4800000000000004,2020,True,Cold
Finland,FIN,2021,5541017.0,57854.73,2.34,3.04,320574042460.41003,320.57404246041006,5.54,-1.8100000000000005,2020,True,Cold
Finland,FIN,2022,5556106.0,57499.42,3.24,2.94,319472872458.52,319.47287245852004,5.56,0.9000000000000004,2020,True,Cold
France,FRA,2014,66312067.0,43247.4,12.48,11.84,2867824486375.8003,2867.8244863758005,66.31,0.0,2010,True,Mild
France,FRA,2015,66548272.0,43493.32,12.17,11.96,2894405023349.952,2894.405023349952,66.55,-0.3100000000000005,2010,True,Mild
France,FRA,2016,66724104.0,42506.24,11.74,12.08,2836190778408.96,2836.19077840896,66.72,-0.4299999999999997,2010,True,Mild
France,FRA,2017,66918020.0,42218.56,11.96,12.19,2825182442451.1997,2825.1824424511997,66.92,0.22000000000000064,2010,True,Mild
France,FRA,2018,67158348.0,42589.26,12.64,12.29,2860224344142.48,2860.22434414248,67.16,0.6799999999999997,2010,True,Mild
France,FRA,2019,67382061.0,41554.39,12.38,12.38,2800020239651.607,2800.020239651607,67.38,-0.2599999999999998,2010,True,Mild
France,FRA,2020,67601110.0,37087.56,12.73,12.46,2507159885186.05,2507.15988518605,67.6,0.34999999999999964,2020,True,Mild
France,FRA,2021,67842811.0,39307.22,11.58,12.53,2666712297395.42,2666.71229739542,67.84,-1.1500000000000004,2020,True,Mild
France,FRA,2022,68184457.0,34796.05,13.16,12.61,2372549570441.479,2372.549570441479,68.18,1.58,2020,True,Mild
Gabon,GAB,2014,1978399.0,10070.4,25.23,25.33,19923277203.196,19.923277203195997,1.98,0.0,2010,False,Warm
Gabon,GAB,2015,2040989.0,9274.06,25.38,25.38,18928256486.329,18.928256486328998,2.04,0.14999999999999858,2010,False,Warm
Gabon,GAB,2016,2100306.0,8849.8,25.67,25.44,18587288038.8,18.5872880388,2.1,0.2900000000000027,2010,False,Warm
Gabon,GAB,2017,2156900.0,9252.11,25.33,25.49,19955882529.699997,19.9558825297,2.16,-0.3400000000000034,2010,False,Warm
Gabon,GAB,2018,2212318.0,7434.92,25.54,25.52,16448405132.242,16.448405132242,2.21,0.21000000000000085,2010,False,Warm
Gabon,GAB,2019,2267706.0,6705.38,25.41,25.54,15205840209.4158,15.2058402094158,2.27,-0.129999999999999,2010,False,Warm
Gabon,GAB,2020,2322539.0,6889.86,25.73,25.56,16001966232.001001,16.001966232001003,2.32,0.3200000000000003,2020,False,Warm
Gabon,GAB,2021,2376722.0,6809.15,25.66,25.57,16183466113.188002,16.183466113188,2.38,-0.07000000000000028,2020,False,Warm
Gabon,GAB,2022,2430747.0,6504.1,25.46,25.58,15809832501.0615,15.8098325010615,2.43,-0.1999999999999993,2020,False,Warm
Gambia,GMB,2014,2164528.0,1043.89,28.41,28.49,2259529350.3728004,2.2595293503728002,2.16,0.0,2010,False,Warm
Gambia,GMB,2015,2224529.0,1039.68,28.57,28.53,2312791859.5859003,2.3127918595859005,2.22,0.16000000000000014,2010,False,Warm
Gambia,GMB,2016,2283769.0,1020.92,28.8,28.57,2331543392.0878997,2.3315433920879,2.28,0.23000000000000043,2010,False,Warm
Gambia,GMB,2017,2342189.0,1012.6,28.82,28.61,2371702384.88553,2.37170238488553,2.34,0.019999999999999574,2010,False,Warm
Gambia,GMB,2018,2399632.0,805.15,28.23,28.64,1932064352.70064,1.93206435270064,2.4,-0.5899999999999999,2010,False,Warm
Gambia,GMB,2019,2456844.0,804.55,28.25,28.66,1976650056.66024,1.9766500566602399,2.46,0.019999999999999574,2010,False,Warm
Gambia,GMB,2020,2515733.0,707.12,29.06,28.68,1778914049.7347999,1.7789140497348,2.52,0.8099999999999987,2020,False,Warm
Gambia,GMB,2021,2576010.0,792.09,29.03,28.7,2040431348.7384,2.0404313487384,2.58,-0.029999999999997584,2020,False,Warm
Gambia,GMB,2022,2636470.0,796.34,28.46,28.71,2099533638.269,2.099533638269,2.64,-0.5700000000000003,2020,False,Warm
Georgia,GEO,2014,3719414.0,13072.28,9.88,9.54,48621202646.85,48.62120264685,3.72,0.0,2010,True,Cold
Georgia,GEO,2015,3725276.0,14169.74,9.59,9.59,52786203524.068,52.786203524068,3.73,-0.2900000000000009,2010,True,Cold
Georgia,GEO,2016,3727505.0,14855.35,9.16,9.64,55373387674.245,55.373387674245,3.73,-0.4299999999999997,2010,True,Cold
Georgia,GEO,2017,3728004.0,14774.39,9.38,9.69,55078992473.568,55.078992473568,3.73,0.22000000000000064,2010,True,Cold
Georgia,GEO,2018,3726549.0,14901.22,10.55,9.76,55530130216.328995,55.53013021632899,3.73,1.17,2010,True,Mild
Georgia,GEO,2019,3720161.0,15727.65,9.97,9.84,58509375271.006004,58.50937527100601,3.72,-0.5800000000000001,2010,True,Cold
Georgia,GEO,2020,3722716.0,14982.39,9.91,9.93,55775175525.80801,55.77517552580801,3.72,-0.0600000000000005,2020,True,Cold
Georgia,GEO,2021,3708610.0,16113.44,10.05,10.02,59758446175.35,59.758446175349995,3.71,0.14000000000000057,2020,True,Mild
Georgia,GEO,2022,3712502.0,17845.23,9.92,10.12,66250448352.958,66.250448352958,3.71,-0.13000000000000078,2020,True,Cold
Germany,DEU,2014,80982500.0,45596.5,10.64,9.85,3692518885180.0,3692.51888518,80.98,0.0,2010,True,Mild
Germany,DEU,2015,81686611.0,46064.48,10.32,10.04,3762851585423.7236,3762.8515854237235,81.69,-0.3200000000000003,2010,True,Mild
Germany,DEU,2016,82348669.0,46416.7,9.86,10.21,3822353711418.307,3822.3537114183073,82.35,-0.46000000000000085,2010,True,Cold
Germany,DEU,2017,82657002.0,47525.46,9.91,10.34,3928311794299.914,3928.3117942999143,82.66,0.05000000000000071,2010,True,Cold
Germany,DEU,2018,82905782.0,46125.49,10.73,10.41,3824069984394.7437,3824.0699843947436,82.91,0.8200000000000003,2010,True,Mild
Germany,DEU,2019,83092962.0,44922.7,10.54,10.44,3732759788572.59,3732.75978857259,83.09,-0.19000000000000128,2010,True,Mild
Germany,DEU,2020,83160871.0,41838.68,10.78,10.43,3479341402933.764,3479.341402933764,83.16,0.2400000000000002,2020,True,Mild
Germany,DEU,2021,83196078.0,42994.24,9.49,10.4,3576952310982.876,3576.952310982876,83.2,-1.2899999999999991,2020,True,Cold
Germany,DEU,2022,83177813.0,41094.12,10.83,10.37,3418119444648.625,3418.119444648625,83.18,1.3399999999999999,2020,True,Mild
Ghana,GHA,2014,28041592.0,2158.47,27.83,27.87,60526996775.7424,60.526996775742404,28.04,0.0,2010,False,Warm
Ghana,GHA,2015,28696068.0,2515.08,27.95,27.94,72172949749.54199,72.172949749542,28.7,0.120000000000001,2010,False,Warm
Ghana,GHA,2016,29356742.0,2512.53,28.21,27.99,73759730205.3504,73.75973020535041,29.36,0.26000000000000156,2010,False,Warm
Ghana,GHA,2017,30008354.0,2457.87,28.04,28.03,73756519014.2348,73.7565190142348,30.01,-0.1700000000000017,2010,False,Warm
Ghana,GHA,2018,30637585.0,2403.13,27.95,28.05,73625977090.71,73.62597709071001,30.64,-0.08999999999999986,2010,False,Warm
Ghana,GHA,2019,31258945.0,2559.02,27.81,28.04,79992381091.9965,79.9923810919965,31.26,-0.14000000000000057,2010,False,Warm
Ghana,GHA,2020,31887809.0,2952.87,28.1,28.01,94160691679.40869,94.16069167940869,31.89,0.2900000000000027,2020,False,Warm
Ghana,GHA,2021,32518665.0,3169.96,28.3,27.98,103082880310.866,103.082880310866,32.52,0.1999999999999993,2020,False,Warm
Ghana,GHA,2022,33149152.0,3110.59,27.73,27.93,103113453868.832,103.113453868832,33.15,-0.5700000000000003,2020,False,Warm
Greece,GRC,2014,10892413.0,28266.36,14.67,14.71,307888834449.441,307.888834449441,10.89,0.0,2010,True,Mild
Greece,GRC,2015,10820883.0,28807.5,14.35,14.73,311722543738.968,311.722543738968,10.82,-0.3200000000000003,2010,True,Mild
Greece,GRC,2016,10775971.0,28489.86,14.84,14.75,307005905154.06,307.00590515406,10.78,0.4900000000000002,2010,True,Mild
Greece,GRC,2017,10754679.0,29962.0,14.51,14.78,322231692198.0,322.231692198,10.75,-0.33000000000000007,2010,True,Mild
Greece,GRC,2018,10732882.0,30199.47,15.2,14.83,324127315773.894,324.127315773894,10.73,0.6899999999999995,2010,True,Mild
Greece,GRC,2019,10721582.0,29564.3,15.16,14.89,316976013114.69,316.97601311469,10.72,-0.03999999999999915,2010,True,Mild
Greece,GRC,2020,10698599.0,25885.27,15.01,14.96,276936155832.52704,276.93615583252705,10.7,-0.15000000000000036,2020,True,Mild
Greece,GRC,2021,10569207.0,28596.29,15.09,15.04,302240108442.03,302.24010844203,10.57,0.08000000000000007,2020,True,Mild
Greece,GRC,2022,10436882.0,30188.22,14.88,15.12,315070858619.394,315.07085861939396,10.44,-0.20999999999999908,2020,True,Mild
Grenada,GRD,2014,114132.0,9935.01,26.61,26.69,1133903017.8479998,1.1339030178479999,0.11,0.0,2010,False,Warm
Grenada,GRD,2015,114676.0,10308.97,26.85,26.69,1182191673.072,1.1821916730720001,0.11,0.240000000000002,2010,False,Warm
Grenada,GRD,2016,115130.0,10564.16,26.82,26.68,1216251625.67,1.21625162567,0.12,-0.030000000000001137,2010,False,Warm
Grenada,GRD,2017,115438.0,11447.52,26.66,26.65,1321478698.322,1.321478698322,0.12,-0.16000000000000014,2010,False,Warm
Grenada,GRD,2018,115691.0,12157.78,26.29,26.62,1406546073.053,1.406546073053,0.12,-0.370000000000001,2010,True,Warm
Grenada,GRD,2019,115981.0,13225.63,26.59,26.57,1533921909.011,1.533921909011,0.12,0.3000000000000007,2010,True,Warm
Grenada,GRD,2020,116341.0,11376.1,26.67,26.51,1323507431.805,1.323507431805,0.12,0.08000000000000185,2020,False,Warm
Grenada,GRD,2021,116688.0,12173.64,26.49,26.45,1420517937.6959999,1.4205179376959998,0.12,-0.18000000000000327,2020,True,Warm
Grenada,GRD,2022,116913.0,12408.83,26.33,26.39,1450753424.8769999,1.4507534248769998,0.12,-0.16000000000000014,2020,True,Warm
Guatemala,GTM,2014,15681725.0,3989.31,23.7,23.86,62559320382.1325,62.5593203821325,15.68,0.0,2010,False,Warm
Guatemala,GTM,2015,15971743.0,4535.17,24.15,23.93,72434497828.4665,72.4344978284665,15.97,0.4499999999999993,2010,False,Warm
Guatemala,GTM,2016,16268760.0,4867.98,24.26,24.0,79196053618.584,79.196053618584,16.27,0.11000000000000298,2010,False,Warm
Guatemala,GTM,2017,16567357.0,4950.35,24.05,24.04,82014199157.593,82.014199157593,16.57,-0.21000000000000085,2010,False,Warm
Guatemala,GTM,2018,16845685.0,4969.14,23.5,24.05,83708516623.845,83.708516623845,16.85,-0.5500000000000007,2010,False,Warm
Guatemala,GTM,2019,17103803.0,5303.49,23.99,24.04,90709836199.8079,90.70983619980791,17.1,0.48999999999999844,2010,False,Warm
Guatemala,GTM,2020,17357325.0,5189.63,24.34,24.01,90078077182.425,90.078077182425,17.36,0.3500000000000014,2020,False,Warm
Guatemala,GTM,2021,17598650.0,5868.57,24.08,23.97,103278863674.01,103.27886367401,17.6,-0.26000000000000156,2020,False,Warm
Guatemala,GTM,2022,17847877.0,5353.74,23.77,23.92,95552857314.226,95.552857314226,17.85,-0.3099999999999987,2020,False,Warm
Guinea,GIN,2014,11472924.0,911.54,25.86,25.99,10457972122.52772,10.45797212252772,11.47,0.0,2010,False,Warm
Guinea,GIN,2015,11767070.0,1024.49,26.07,26.06,12055264371.612001,12.055264371612001,11.77,0.21000000000000085,2010,False,Warm
Guinea,GIN,2016,12073030.0,1114.53,26.31,26.12,13455778271.96,13.45577827196,12.07,0.23999999999999844,2010,False,Warm
Guinea,GIN,2017,12385659.0,1077.21,26.24,26.16,13341958208.5218,13.341958208521799,12.39,-0.07000000000000028,2010,False,Warm
Guinea,GIN,2018,12704774.0,1126.46,26.1,26.19,14311398121.9242,14.3113981219242,12.7,-0.13999999999999702,2010,False,Warm
Guinea,GIN,2019,13034346.0,1440.28,25.86,26.21,18773084395.0572,18.7730843950572,13.03,-0.240000000000002,2010,False,Warm
Guinea,GIN,2020,13371183.0,1580.17,26.34,26.21,21128716835.8623,21.1287168358623,13.37,0.4800000000000004,2020,False,Warm
Guinea,GIN,2021,13710513.0,1526.84,26.6,26.2,20933804913.6129,20.9338049136129,13.71,0.26000000000000156,2020,False,Warm
Guinea,GIN,2022,14055137.0,1532.63,25.95,26.2,21541361163.6662,21.5413611636662,14.06,-0.6500000000000021,2020,False,Warm
Guyana,GUY,2014,754229.0,10880.4,26.21,26.27,8206313211.599999,8.2063132116,0.75,0.0,2010,False,Warm
Guyana,GUY,2015,758781.0,11060.06,26.57,26.32,8392161110.517,8.392161110517,0.76,0.35999999999999943,2010,False,Warm
Guyana,GUY,2016,763548.0,12331.08,26.47,26.37,9415368417.647999,9.415368417647999,0.76,-0.10000000000000142,2010,True,Warm
Guyana,GUY,2017,768479.0,12124.82,26.37,26.39,9317673391.175001,9.317673391175001,0.77,-0.09999999999999787,2010,True,Warm
Guyana,GUY,2018,791556.0,11348.99,26.13,26.39,8983361128.44,8.98336112844,0.79,-0.240000000000002,2010,False,Warm
Guyana,GUY,2019,807665.0,12655.31,26.44,26.36,10221250143.484999,10.221250143485,0.81,0.3100000000000023,2010,True,Warm
Guyana,GUY,2020,807481.0,12077.64,26.51,26.31,9752466439.802,9.752466439802,0.81,0.07000000000000028,2020,False,Warm
Guyana,GUY,2021,815482.0,12204.83,26.15,26.25,9952818362.578,9.952818362577998,0.82,-0.360000000000003,2020,True,Warm
Guyana,GUY,2022,821637.0,13575.48,26.16,26.18,11154115839.123,11.154115839123,0.82,0.010000000000001563,2020,True,Warm
Haiti,HTI,2014,10373235.0,1131.31,25.23,25.02,11735320629.4095,11.7353206294095,10.37,0.0,2010,False,Warm
Haiti,HTI,2015,10523242.0,1275.71,25.55,25.18,13424648197.1122,13.4246481971122,10.52,0.3200000000000003,2010,False,Warm
Haiti,HTI,2016,10671457.0,1308.61,25.35,25.32,13964741196.107601,13.964741196107601,10.67,-0.1999999999999993,2010,False,Warm
Haiti,HTI,2017,10817754.0,1271.86,25.16,25.4,13758617758.996199,13.758617758996198,10.82,-0.19000000000000128,2010,False,Warm
Haiti,HTI,2018,10962362.0,1051.65,25.08,25.4,11528565804.827599,11.528565804827599,10.96,-0.08000000000000185,2010,False,Warm
Haiti,HTI,2019,11105163.0,1067.03,25.34,25.35,11849497655.238,11.849497655238,11.11,0.26000000000000156,2010,False,Warm
Haiti,HTI,2020,11243848.0,1040.94,25.36,25.25,11704165515.196,11.704165515196,11.24,0.019999999999999574,2020,False,Warm
Haiti,HTI,2021,11374586.0,991.19,25.15,25.12,11274382153.3623,11.274382153362302,11.37,-0.21000000000000085,2020,False,Warm
Haiti,HTI,2022,11503606.0,1049.05,25.01,24.98,12067914241.9694,12.067914241969401,11.5,-0.13999999999999702,2020,False,Warm
Honduras,HND,2014,9063122.0,4291.64,24.8,24.86,38895675026.324,38.895675026324,9.06,0.0,2010,False,Warm
Honduras,HND,2015,9237305.0,4790.03,25.15,24.93,44246940357.235,44.246940357235,9.24,0.34999999999999787,2010,False,Warm
Honduras,HND,2016,9412380.0,4460.17,25.18,24.98,41980837494.312004,41.980837494312006,9.41,0.030000000000001137,2010,False,Warm
Honduras,HND,2017,9588137.0,4558.13,25.0,25.01,43703965315.673,43.703965315672995,9.59,-0.17999999999999972,2010,False,Warm
Honduras,HND,2018,9765210.0,4530.45,24.51,25.02,44240840564.466,44.240840564466005,9.77,-0.48999999999999844,2010,False,Warm
Honduras,HND,2019,9943633.0,4894.96,24.96,24.99,48673685789.68,48.67368578968,9.94,0.4499999999999993,2010,False,Warm
Honduras,HND,2020,10119640.0,4385.56,25.21,24.95,44380293458.21999,44.380293458219995,10.12,0.25,2020,False,Warm
Honduras,HND,2021,10289877.0,4925.44,25.03,24.9,50682186176.707794,50.682186176707795,10.29,-0.17999999999999972,2020,False,Warm
Honduras,HND,2022,10463872.0,5066.29,24.71,24.84,53013015306.816,53.013015306816,10.46,-0.3200000000000003,2020,False,Warm
Hungary,HUN,2014,9833038.0,24158.22,12.65,12.12,237548744437.55,237.54874443755,9.83,0.0,2010,True,Mild
Hungary,HUN,2015,9797755.0,25514.21,12.4,12.2,249981949205.28497,249.98194920528496,9.8,-0.25,2010,True,Mild
Hungary,HUN,2016,9759755.0,26042.92,11.79,12.25,254172499165.09003,254.17249916509002,9.76,-0.6100000000000012,2010,True,Mild
Hungary,HUN,2017,9726756.0,27519.34,11.86,12.29,267673886007.52798,267.673886007528,9.73,0.07000000000000028,2010,True,Mild
Hungary,HUN,2018,9706964.0,27746.23,12.72,12.31,269331626624.828,269.331626624828,9.71,0.8600000000000012,2010,True,Mild
Hungary,HUN,2019,9694824.0,28135.39,12.86,12.32,272767644526.53598,272.767644526536,9.69,0.1399999999999988,2010,True,Mild
Hungary,HUN,2020,9670419.0,27727.42,12.24,12.31,268135730507.30402,268.135730507304,9.67,-0.6199999999999992,2020,True,Mild
Hungary,HUN,2021,9630932.0,29250.39,11.58,12.29,281708517063.48,281.70851706348,9.63,-0.6600000000000001,2020,True,Mild
Hungary,HUN,2022,9605074.0,27575.23,12.62,12.27,264862115111.94598,264.86211511194597,9.61,1.0399999999999991,2020,True,Mild
Iceland,ISL,2014,327386.0,179012.8,2.78,2.12,58606284540.799995,58.6062845408,0.33,0.0,2010,True,Cold
Iceland,ISL,2015,330815.0,184937.6,1.44,2.21,61180132144.0,61.180132144,0.33,-1.3399999999999999,2010,True,Cold
Iceland,ISL,2016,335439.0,183095.9,2.68,2.28,61417505600.1,61.4175056001,0.34,1.2400000000000002,2010,True,Cold
Iceland,ISL,2017,343400.0,187012.17,2.47,2.33,64219979178.00001,64.219979178,0.34,-0.20999999999999996,2010,True,Cold
Iceland,ISL,2018,352721.0,188342.58,2.26,2.34,66432383160.17999,66.43238316018,0.35,-0.2100000000000004,2010,True,Cold
Iceland,ISL,2019,360563.0,175565.69,2.31,2.32,63302491883.47,63.302491883470005,0.36,0.050000000000000266,2010,True,Cold
Iceland,ISL,2020,366463.0,158421.69,2.03,2.27,58055687782.47,58.05568778247,0.37,-0.28000000000000025,2020,True,Cold
Iceland,ISL,2021,372520.0,162740.02,2.43,2.21,60623912250.399994,60.6239122504,0.37,0.40000000000000036,2020,True,Cold
Iceland,ISL,2022,382003.0,167531.62,2.11,2.14,63997581434.86,63.99758143486,0.38,-0.3200000000000003,2020,True,Cold
Indonesia,IDN,2014,258877399.0,7171.87,26.04,26.1,1856633938393.3145,1856.6339383933146,258.88,0.0,2010,False,Warm
Indonesia,IDN,2015,261799249.0,7243.95,26.13,26.13,1896461114852.2732,1896.461114852273,261.8,0.08999999999999986,2010,False,Warm
Indonesia,IDN,2016,264627418.0,7120.31,26.24,26.15,1884228350926.359,1884.2283509263589,264.63,0.10999999999999943,2010,False,Warm
Indonesia,IDN,2017,267346658.0,7569.62,26.05,26.15,2023711459739.3306,2023.7114597393306,267.35,-0.18999999999999773,2010,False,Warm
Indonesia,IDN,2018,269951846.0,7896.08,26.06,26.14,2131561777091.449,2131.561777091449,269.95,0.00999999999999801,2010,False,Warm
Indonesia,IDN,2019,272489381.0,8271.66,26.21,26.12,2253938968263.6978,2253.938968263698,272.49,0.15000000000000213,2010,False,Warm
Indonesia,IDN,2020,274814866.0,7700.86,26.2,26.09,2116310369280.9744,2116.3103692809746,274.81,-0.010000000000001563,2020,False,Warm
Indonesia,IDN,2021,276758053.0,7937.19,26.01,26.05,2196680697174.964,2196.6806971749643,276.76,-0.18999999999999773,2020,False,Warm
Indonesia,IDN,2022,278830529.0,9859.9,25.96,26.01,2749242248209.2163,2749.242248209216,278.83,-0.05000000000000071,2020,False,Warm
Iran,IRN,2014,81502045.0,34196.25,18.48,18.71,2787064306331.25,2787.06430633125,81.5,0.0,2010,True,Mild
Iran,IRN,2015,82619362.0,33441.34,18.93,18.76,2762902505702.528,2762.902505702528,82.62,0.4499999999999993,2010,True,Mild
Iran,IRN,2016,83812228.0,34845.24,19.03,18.81,2920457199594.7197,2920.45719959472,83.81,0.10000000000000142,2010,True,Mild
Iran,IRN,2017,85026754.0,35561.83,18.84,18.87,3023707141253.328,3023.7071412533282,85.03,-0.19000000000000128,2010,True,Mild
Iran,IRN,2018,86117998.0,36251.89,19.34,18.93,3121939932162.226,3121.939932162226,86.12,0.5,2010,True,Mild
Iran,IRN,2019,87051648.0,37875.23,18.84,19.0,3297101538085.632,3297.101538085632,87.05,-0.5,2010,True,Mild
Iran,IRN,2020,87723443.0,39001.84,18.38,19.08,3421375337241.348,3421.375337241348,87.72,-0.46000000000000085,2020,True,Mild
Iran,IRN,2021,88455488.0,38159.27,19.57,19.17,3375396849573.76,3375.39684957376,88.46,1.1900000000000013,2020,True,Mild
Iran,IRN,2022,89524246.0,38985.19,19.3,19.25,3490119560868.248,3490.119560868248,89.52,-0.2699999999999996,2020,True,Mild
Iraq,IRQ,2014,36550059.0,13055.94,23.3,23.29,477195340750.401,477.195340750401,36.55,0.0,2010,True,Warm
Iraq,IRQ,2015,37560535.0,12548.26,23.53,23.35,471319471600.705,471.319471600705,37.56,0.23000000000000043,2010,True,Warm
Iraq,IRQ,2016,38469627.0,13119.02,23.31,23.41,504683613657.40497,504.683613657405,38.47,-0.22000000000000242,2010,True,Warm
Iraq,IRQ,2017,39337353.0,15213.56,23.36,23.48,598461278450.0625,598.4612784500625,39.34,0.05000000000000071,2010,True,Warm
Iraq,IRQ,2018,40265624.0,15464.54,24.15,23.56,622689433504.208,622.689433504208,40.27,0.7899999999999991,2010,True,Warm
Iraq,IRQ,2019,41192171.0,16212.38,23.51,23.66,667823252853.493,667.823252853493,41.19,-0.639999999999997,2010,True,Warm
Iraq,IRQ,2020,42116605.0,14121.95,23.44,23.76,594768421513.33,594.7684215133299,42.12,-0.07000000000000028,2020,True,Warm
Iraq,IRQ,2021,43071211.0,14358.38,24.21,23.87,618432986883.024,618.432986883024,43.07,0.7699999999999996,2020,True,Warm
Iraq,IRQ,2022,44070551.0,15429.9,23.81,23.98,680004238945.451,680.004238945451,44.07,-0.40000000000000213,2020,True,Warm
Israel,ISR,2014,8215700.0,33001.95,20.43,20.57,271134120614.99997,271.134120615,8.22,0.0,2010,True,Warm
Israel,ISR,2015,8380100.0,34152.68,20.29,20.54,286202907188.4,286.20290718840005,8.38,-0.14000000000000057,2010,True,Warm
Israel,ISR,2016,8546000.0,34174.2,20.67,20.51,292052713200.0,292.0527132,8.55,0.38000000000000256,2010,True,Warm
Israel,ISR,2017,8713300.0,34165.57,20.31,20.48,297694861081.0,297.694861081,8.71,-0.360000000000003,2010,True,Warm
Israel,ISR,2018,8882800.0,34337.16,20.99,20.48,305010124848.00006,305.0101248480001,8.88,0.6799999999999997,2010,True,Warm
Israel,ISR,2019,9054000.0,34826.12,20.42,20.48,315315735750.0,315.31573575,9.05,-0.5699999999999967,2010,True,Warm
Israel,ISR,2020,9215100.0,32400.35,20.41,20.5,298572483715.2,298.5724837152,9.22,-0.010000000000001563,2020,True,Warm
Israel,ISR,2021,9371400.0,32656.47,20.86,20.52,306036814843.8,306.0368148438,9.37,0.4499999999999993,2020,True,Warm
Israel,ISR,2022,9557500.0,33816.67,20.23,20.55,323202823525.0,323.202823525,9.56,-0.629999999999999,2020,True,Warm
Italy,ITA,2014,60320707.0,29940.51,13.84,13.56,1806032610499.156,1806.032610499156,60.32,0.0,2010,True,Mild
Italy,ITA,2015,60229605.0,30350.08,13.8,13.62,1827973209659.1902,1827.9732096591902,60.23,-0.03999999999999915,2010,True,Mild
Italy,ITA,2016,60115223.0,30333.92,13.58,13.67,1823530365264.16,1823.5303652641599,60.12,-0.22000000000000064,2010,True,Mild
Italy,ITA,2017,60002252.0,30594.74,13.46,13.73,1835753059345.4722,1835.7530593454721,60.0,-0.11999999999999922,2010,True,Mild
Italy,ITA,2018,60148658.0,30853.66,14.1,13.79,1855806483982.912,1855.8064839829121,60.15,0.6399999999999988,2010,True,Mild
Italy,ITA,2019,59729081.0,30599.51,13.94,13.85,1827680611350.3098,1827.6806113503098,59.73,-0.16000000000000014,2010,True,Mild
Italy,ITA,2020,59438851.0,27764.08,13.83,13.91,1650264895394.3782,1650.264895394378,59.44,-0.10999999999999943,2020,True,Mild
Italy,ITA,2021,59133173.0,29887.17,13.52,13.98,1767323430623.102,1767.323430623102,59.13,-0.3100000000000005,2020,True,Mild
Italy,ITA,2022,59013667.0,29444.67,14.38,14.04,1737637950304.89,1737.63795030489,59.01,0.8600000000000012,2020,True,Mild
Jamaica,JAM,2014,2793749.0,12441.4,26.09,25.92,34758140427.353004,34.758140427353005,2.79,0.0,2010,True,Warm
Jamaica,JAM,2015,2802534.0,12817.11,26.52,26.11,35920394964.341995,35.920394964341995,2.8,0.4299999999999997,2010,True,Warm
Jamaica,JAM,2016,2809915.0,13239.61,26.26,26.27,37202181543.065,37.202181543065,2.81,-0.259999999999998,2010,True,Warm
